time,temperature_2m (?C),relative_humidity_2m (%),apparent_temperature (?C),rain (mm),weather_code (wmo code),cloud_cover (%)
2020-09-21T01:00,25,98,30.8,0,1,41
2020-09-21T02:00,24.7,98,30.3,0,1,41
2020-09-21T03:00,24.5,98,30.1,0,1,34
2020-09-21T04:00,24.2,99,30,0,1,37
2020-09-21T05:00,24.1,100,29.9,0,2,76
2020-09-21T06:00,24,99,29.7,0,3,100
2020-09-21T07:00,25.8,94,31.7,0,1,36
2020-09-21T08:00,27.4,85,33,0,1,24
2020-09-21T09:00,29,77,34.1,0,1,49
2020-09-21T10:00,30.1,72,35.8,0.1,51,47
2020-09-21T11:00,30.7,69,36.6,0.1,51,34
2020-09-21T12:00,31,67,37,0.2,51,63
2020-09-21T13:00,31.4,66,38.2,0.1,51,61
2020-09-21T14:00,31.7,67,39,0,2,51
2020-09-21T15:00,31.4,69,37.5,0.1,51,50
2020-09-21T16:00,29.8,75,35,2.1,61,56
2020-09-21T17:00,28.9,77,34.9,0.7,53,53
2020-09-21T18:00,27.4,88,33.4,0,1,34
2020-09-21T19:00,27.1,89,32.8,0,2,51
2020-09-21T20:00,27.1,89,33.7,0,1,38
2020-09-21T21:00,26.6,94,33.2,0,1,33
2020-09-21T22:00,26.7,95,33.1,0,1,29
2020-09-21T23:00,26.5,96,32.9,0,1,31
2020-09-22T00:00,26.2,96,32.5,0,1,31
2020-09-22T01:00,26,97,32.2,0,1,33
2020-09-22T02:00,25.6,98,32,0,1,32
2020-09-22T03:00,25.7,98,32.2,0,1,34
2020-09-22T04:00,25.6,98,32.3,0,1,38
2020-09-22T05:00,24.9,100,31.2,0.1,51,92
2020-09-22T06:00,25.1,100,31.4,0.3,51,100
2020-09-22T07:00,26.8,93,33.2,0,1,25
2020-09-22T08:00,28.4,84,34.6,0,1,39
2020-09-22T09:00,29.4,81,35.9,0,1,39
2020-09-22T10:00,30.2,79,37.9,0.1,51,57
2020-09-22T11:00,30.9,77,39.6,0.2,51,46
2020-09-22T12:00,31.4,71,39.9,0.2,51,52
2020-09-22T13:00,31.1,68,36.3,0.1,51,59
2020-09-22T14:00,28.8,80,34.2,0.8,53,35
2020-09-22T15:00,28.6,79,33,1.5,61,72
2020-09-22T16:00,28.8,80,34.4,0,1,35
2020-09-22T17:00,28.1,83,33.7,0.9,53,70
2020-09-22T18:00,27.5,88,33.9,0.1,51,46
2020-09-22T19:00,27.2,88,33.2,0.1,51,40
2020-09-22T20:00,27.3,89,33.4,0,2,66
2020-09-22T21:00,27.1,93,34.2,0.6,53,64
2020-09-22T22:00,26.2,91,31.9,2.7,63,68
2020-09-22T23:00,25.7,96,31.7,0.1,51,54
2020-09-23T00:00,25.3,98,31,0,2,55
2020-09-23T01:00,25.3,97,30.9,0.1,51,57
2020-09-23T02:00,25.3,96,30.8,0,1,44
2020-09-23T03:00,25.2,97,30.7,0,1,34
2020-09-23T04:00,24.9,98,30.5,0,1,48
2020-09-23T05:00,24.6,99,30.3,0,2,58
2020-09-23T06:00,25,98,30.8,0,1,41
2020-09-23T07:00,25.3,92,30.4,0,1,23
2020-09-23T08:00,26.9,86,31.9,0,0,17
2020-09-23T09:00,28.6,79,33.9,0,0,20
2020-09-23T10:00,30.1,74,36.7,0,1,41
2020-09-23T11:00,30.7,69,37,0.2,51,53
2020-09-23T12:00,29.9,71,35.3,4.5,63,72
2020-09-23T13:00,29,77,34.2,3.9,63,57
2020-09-23T14:00,28.4,77,32.6,4.6,63,87
2020-09-23T15:00,28.5,78,32.8,0.2,51,50
2020-09-23T16:00,27.8,84,32.7,0.1,51,32
2020-09-23T17:00,27.6,84,32.5,0,2,61
2020-09-23T18:00,26.9,89,32.9,0,1,32
2020-09-23T19:00,26.5,91,32.4,0,1,28
2020-09-23T20:00,26.5,91,32.9,0,1,32
2020-09-23T21:00,26.1,95,32.3,0,1,26
2020-09-23T22:00,25.8,97,32.4,0,1,29
2020-09-23T23:00,25.6,96,31.7,0,1,34
2020-09-24T00:00,25.6,96,31.6,0,1,26
2020-09-24T01:00,25.3,97,31.1,0,1,32
2020-09-24T02:00,25,98,30.9,0,1,45
2020-09-24T03:00,24.8,98,30.6,0,1,38
2020-09-24T04:00,24.5,99,30.5,0,1,25
2020-09-24T05:00,24.3,100,30.2,0,3,100
2020-09-24T06:00,24.3,100,30,0,3,100
2020-09-24T07:00,25.5,93,31.3,0,0,13
2020-09-24T08:00,27.3,84,33.2,0,1,46
2020-09-24T09:00,28.6,78,34,0,3,91
2020-09-24T10:00,29.3,74,34.4,0,3,85
2020-09-24T11:00,30,73,35.4,0,2,65
2020-09-24T12:00,30.9,72,37.9,0.1,51,42
2020-09-24T13:00,31.4,67,38.8,0,1,28
2020-09-24T14:00,30.6,69,36,1.3,61,67
2020-09-24T15:00,29.3,76,34.6,2.5,63,40
2020-09-24T16:00,29.2,77,34.6,0.8,53,53
2020-09-24T17:00,28.2,79,33.2,1,55,88
2020-09-24T18:00,26,91,31.3,2.2,61,100
2020-09-24T19:00,27.2,89,33.4,2.2,61,52
2020-09-24T20:00,26.6,92,32.4,0,1,40
2020-09-24T21:00,26,93,31.6,0,3,88
2020-09-24T22:00,25.8,93,31.5,0,3,88
2020-09-24T23:00,25.8,93,31.5,0,3,86
2020-09-25T00:00,25.7,94,31.5,0,3,87
2020-09-25T01:00,25.7,95,31.4,0,3,86
2020-09-25T02:00,25.6,95,31.2,0.3,51,69
2020-09-25T03:00,25.4,96,31.1,0.1,51,56
2020-09-25T04:00,25.1,96,30.9,0.1,51,65
2020-09-25T05:00,25.2,96,31,0,3,80
2020-09-25T06:00,25.1,96,30.8,0,2,68
2020-09-25T07:00,25.7,94,31.3,0,3,88
2020-09-25T08:00,26.7,90,32,0.2,51,82
2020-09-25T09:00,27.6,86,32.9,0,3,89
2020-09-25T10:00,27.9,84,33.1,0,3,92
2020-09-25T11:00,29,79,33.7,0,3,99
2020-09-25T12:00,29.6,75,34.4,0,3,88
2020-09-25T13:00,30.2,71,35.4,0,1,45
2020-09-25T14:00,30.7,68,35.7,0,2,57
2020-09-25T15:00,30.9,67,35.4,0,2,55
2020-09-25T16:00,30.3,70,34.7,0,2,54
2020-09-25T17:00,29.6,75,35,0,3,89
2020-09-25T18:00,28.5,84,34.7,0,3,81
2020-09-25T19:00,28,85,33.8,0,1,43
2020-09-25T20:00,27.2,88,32.6,0,1,45
2020-09-25T21:00,25.2,94,29.2,1.9,61,87
2020-09-25T22:00,25.3,93,30,0,2,80
2020-09-25T23:00,25.2,92,29.7,0,1,35
2020-09-26T00:00,25,93,29.6,0,1,44
2020-09-26T01:00,24.8,94,29.2,0,1,46
2020-09-26T02:00,24.3,94,28.1,2.4,61,62
2020-09-26T03:00,24.2,94,29,0,1,32
2020-09-26T04:00,24.1,95,29.3,0,1,38
2020-09-26T05:00,24.1,96,29.2,0,1,43
2020-09-26T06:00,24.1,96,29.3,0,1,32
2020-09-26T07:00,25,92,30.3,0,1,40
2020-09-26T08:00,26.2,88,31.6,0,1,45
2020-09-26T09:00,27.9,84,33,0,1,37
2020-09-26T10:00,28.4,77,33.2,0,1,35
2020-09-26T11:00,29.4,73,33.8,0,1,30
2020-09-26T12:00,29.8,72,34.1,0,1,37
2020-09-26T13:00,30.5,69,34.7,0,2,51
2020-09-26T14:00,30.7,69,35,0.1,51,49
2020-09-26T15:00,29.4,75,33.7,0,2,67
2020-09-26T16:00,29,77,33.7,0.1,51,64
2020-09-26T17:00,28.5,81,33.9,0,1,46
2020-09-26T18:00,27.4,88,33.5,0,1,40
2020-09-26T19:00,27.8,89,34.5,0,1,50
2020-09-26T20:00,27.5,90,34.3,0,1,36
2020-09-26T21:00,27.1,92,33.6,0,1,39
2020-09-26T22:00,26.8,93,33.4,0,2,66
2020-09-26T23:00,26.6,95,33.3,0,2,72
2020-09-27T00:00,26.3,95,32.9,0,3,80
2020-09-27T01:00,26.2,95,32.7,0,2,77
2020-09-27T02:00,25.9,95,32.4,0.2,51,50
2020-09-27T03:00,24.6,98,29.6,2.8,63,94
2020-09-27T04:00,24.1,96,28.5,3.5,63,100
2020-09-27T05:00,23.8,97,28.1,3.7,63,100
2020-09-27T06:00,23.7,97,28.3,2.5,63,65
2020-09-27T07:00,25.4,91,30.4,0.8,53,46
2020-09-27T08:00,26.9,85,32.3,0.1,51,43
2020-09-27T09:00,28.5,79,33.7,0,2,62
2020-09-27T10:00,29.3,75,34.9,0.1,51,100
2020-09-27T11:00,29,78,34.2,2.1,61,74
2020-09-27T12:00,29.4,78,35.9,1.6,61,100
2020-09-27T13:00,27.5,80,31.3,10.3,65,100
2020-09-27T14:00,26.9,88,32,3.9,63,68
2020-09-27T15:00,28.1,84,32.9,0.7,53,100
2020-09-27T16:00,25.9,88,29.8,4.6,63,100
2020-09-27T17:00,26.1,89,30.6,0.8,53,95
2020-09-27T18:00,25.5,93,30.4,3.3,63,80
2020-09-27T19:00,25.2,93,29.9,0.3,51,100
2020-09-27T20:00,25.1,93,30.6,0.6,53,92
2020-09-27T21:00,25,93,30.4,0.3,51,62
2020-09-27T22:00,24.7,95,30,0.1,51,44
2020-09-27T23:00,24.6,96,29.7,0,1,34
2020-09-28T00:00,24.4,97,29.6,0,2,62
2020-09-28T01:00,24.6,90,29,0.2,51,100
2020-09-28T02:00,24.6,92,29.3,0.2,51,99
2020-09-28T03:00,24.5,95,29.4,0.1,51,92
2020-09-28T04:00,24.5,94,28.9,0,2,76
2020-09-28T05:00,24.5,95,28.7,0,2,53
2020-09-28T06:00,24.5,95,28.7,0.1,51,100
2020-09-28T07:00,25.3,92,30.2,0.2,51,100
2020-09-28T08:00,25.7,90,30.2,0.2,51,100
2020-09-28T09:00,26.3,89,30.5,0.1,51,93
2020-09-28T10:00,27.8,79,31.1,0,3,85
2020-09-28T11:00,28,81,31.8,0.8,53,100
2020-09-28T12:00,27.1,81,30,4.1,63,100
2020-09-28T13:00,26.1,88,30.2,1,55,100
2020-09-28T14:00,26.1,86,29.3,3.2,63,99
2020-09-28T15:00,26.4,89,30.6,1,55,100
2020-09-28T16:00,26,90,30.1,1.9,61,82
2020-09-28T17:00,25.5,92,30.2,2.3,61,61
2020-09-28T18:00,25.1,94,30,2.7,63,38
2020-09-28T19:00,25.5,91,30.1,1.5,61,59
2020-09-28T20:00,25.6,91,30.2,0.1,51,82
2020-09-28T21:00,25.5,91,29.9,0,2,65
2020-09-28T22:00,25.2,92,29.8,0,1,30
2020-09-28T23:00,25,93,29.7,0,1,35
2020-09-29T00:00,24.7,94,29.7,0,1,34
2020-09-29T01:00,24.5,95,29.6,0,1,30
2020-09-29T02:00,24.3,96,29.5,0,1,30
2020-09-29T03:00,23.8,98,29.1,0,1,29
2020-09-29T04:00,23.5,98,28.5,0,1,29
2020-09-29T05:00,23.4,98,28.3,0,1,31
2020-09-29T06:00,23.7,97,28.7,0,1,38
2020-09-29T07:00,25.3,91,30.9,0,2,63
2020-09-29T08:00,26.5,86,31.8,0,2,56
2020-09-29T09:00,27.7,80,31.8,0,2,75
2020-09-29T10:00,28.8,76,32.7,0.1,51,72
2020-09-29T11:00,29.6,74,33.9,0.1,51,64
2020-09-29T12:00,30.2,74,35.4,0.1,51,64
2020-09-29T13:00,30.5,71,35,0.2,51,100
2020-09-29T14:00,28.5,79,32.9,3.1,63,80
2020-09-29T15:00,28,82,33,0.7,53,72
2020-09-29T16:00,28.1,81,32.9,0,1,34
2020-09-29T17:00,27.7,83,33,0,1,40
2020-09-29T18:00,26.8,89,32.8,0,1,35
2020-09-29T19:00,26.5,89,32.3,0,3,83
2020-09-29T20:00,26.5,90,32.6,0.1,51,78
2020-09-29T21:00,26.1,92,32,0,1,41
2020-09-29T22:00,25.7,94,31.5,0,2,64
2020-09-29T23:00,25.4,96,31.3,0,1,49
2020-09-30T00:00,25,97,30.8,0.2,51,49
2020-09-30T01:00,24.7,97,30.2,0.3,51,48
2020-09-30T02:00,24.7,96,30.2,0,2,73
2020-09-30T03:00,24.7,96,30.1,0.4,51,60
2020-09-30T04:00,24.4,97,29.8,0,3,82
2020-09-30T05:00,24.4,97,29.8,0,3,83
2020-09-30T06:00,24.5,96,30,0,2,79
2020-09-30T07:00,25.7,92,31.5,0,2,62
2020-09-30T08:00,27.1,87,32.8,0,1,33
2020-09-30T09:00,28.4,80,33.5,0,2,56
2020-09-30T10:00,29,77,33.9,0.1,51,67
2020-09-30T11:00,30.1,75,35.8,0.1,51,56
2020-09-30T12:00,31,73,37.9,0.2,51,44
2020-09-30T13:00,31.5,71,38.4,0.1,51,80
2020-09-30T14:00,30.7,71,35.7,0.9,53,44
2020-09-30T15:00,29.7,74,35,1.6,61,45
2020-09-30T16:00,27.5,82,31.5,1.9,61,79
2020-09-30T17:00,27.1,85,32.5,0.1,51,63
2020-09-30T18:00,26.8,89,32.8,0,1,32
2020-09-30T19:00,27.1,87,32.5,0,1,41
2020-09-30T20:00,27,89,33,0,1,26
2020-09-30T21:00,26.6,92,32.6,0,1,42
2020-09-30T22:00,26.3,93,32.3,0,1,36
2020-09-30T23:00,26,94,32,0,1,38
2020-10-01T00:00,25.7,94,31.7,0,0,18
2020-10-01T01:00,25.4,96,31.3,0,1,28
2020-10-01T02:00,25.2,96,31,0,0,17
2020-10-01T03:00,24.9,98,30.9,0,0,19
2020-10-01T04:00,24.8,98,30.8,0,1,33
2020-10-01T05:00,24.7,99,30.5,0,1,28
2020-10-01T06:00,24.7,99,30.8,0,1,31
2020-10-01T07:00,26,91,32.1,0,1,46
2020-10-01T08:00,27.2,85,33.1,0,1,41
2020-10-01T09:00,28.8,79,34.7,0,1,36
2020-10-01T10:00,30.2,72,36.4,0.1,51,52
2020-10-01T11:00,30.7,71,36.7,0.1,51,55
2020-10-01T12:00,31.2,72,38.1,0.2,51,77
2020-10-01T13:00,30.6,72,37,1.6,61,77
2020-10-01T14:00,29.8,75,35.5,3.8,63,32
2020-10-01T15:00,28.7,78,33.8,0.6,53,81
2020-10-01T16:00,28.2,82,34.5,0.2,51,36
2020-10-01T17:00,27.5,84,33.4,0.2,51,56
2020-10-01T18:00,26.6,90,31.9,0,2,51
2020-10-01T19:00,27,89,33.3,0.1,51,80
2020-10-01T20:00,27.3,89,33.9,0.2,51,33
2020-10-01T21:00,27.1,92,33.8,0,1,24
2020-10-01T22:00,26.1,95,32.4,2.7,63,46
2020-10-01T23:00,25.8,96,31.9,0.1,51,20
2020-10-02T00:00,25.2,98,31.5,1.5,61,56
2020-10-02T01:00,24.7,97,30.5,3.9,63,50
2020-10-02T02:00,24.6,98,29.8,0.1,51,73
2020-10-02T03:00,24.6,97,30.2,0.1,51,32
2020-10-02T04:00,24.2,99,29.9,0.3,51,41
2020-10-02T05:00,24.4,98,30,1.6,61,66
2020-10-02T06:00,24.6,97,30.1,0.5,53,69
2020-10-02T07:00,25.9,92,31.5,0.2,51,37
2020-10-02T08:00,27.2,84,32.6,0,2,76
2020-10-02T09:00,28.5,82,34.4,0.1,51,95
2020-10-02T10:00,29.1,80,35,0.3,51,94
2020-10-02T11:00,29.4,77,35.2,0.4,51,100
2020-10-02T12:00,28.6,78,33.7,2.4,61,100
2020-10-02T13:00,27.9,83,33.1,3.4,63,61
2020-10-02T14:00,29.2,81,34.6,0.1,51,96
2020-10-02T15:00,29.1,79,34.3,0.2,51,100
2020-10-02T16:00,27.3,82,31.5,3.7,63,100
2020-10-02T17:00,26.6,88,31.8,1,55,76
2020-10-02T18:00,26.3,91,31.8,0.2,51,77
2020-10-02T19:00,26.5,91,32.5,0.1,51,74
2020-10-02T20:00,26.3,93,32.5,0.1,51,61
2020-10-02T21:00,26.1,95,32.4,0,2,64
2020-10-02T22:00,25.8,96,32.2,0,1,39
2020-10-02T23:00,25.5,97,31.6,0,1,44
2020-10-03T00:00,25.2,98,31.1,0,1,44
2020-10-03T01:00,24.9,99,30.8,0,1,38
2020-10-03T02:00,24.7,99,30.5,0,1,47
2020-10-03T03:00,24.5,99,30.3,0,1,44
2020-10-03T04:00,24.3,99,30.1,0,1,36
2020-10-03T05:00,24,99,29.6,0,1,40
2020-10-03T06:00,24,99,29.6,0,1,50
2020-10-03T07:00,25.6,92,30.8,0,1,46
2020-10-03T08:00,27.1,84,32,0,2,62
2020-10-03T09:00,28.8,75,33.4,0.2,51,64
2020-10-03T10:00,29.3,77,34.7,0.2,51,68
2020-10-03T11:00,30.1,72,35.7,0.1,51,58
2020-10-03T12:00,31.2,69,37.7,0.1,51,100
2020-10-03T13:00,29.1,76,33.2,2.6,63,85
2020-10-03T14:00,29.3,77,34,0.5,53,44
2020-10-03T15:00,28.1,82,32.6,2.4,61,70
2020-10-03T16:00,28.4,80,33,0.1,51,37
2020-10-03T17:00,27.7,84,32.9,0.3,51,42
2020-10-03T18:00,26.5,90,31.7,0,2,76
2020-10-03T19:00,26.9,89,32.7,0,2,54
2020-10-03T20:00,26.6,91,32.7,0,2,55
2020-10-03T21:00,26.3,93,32,0,1,40
2020-10-03T22:00,26,93,31.6,0,1,36
2020-10-03T23:00,25.7,95,31.8,0,1,44
2020-10-04T00:00,25.7,95,31.9,0,2,62
2020-10-04T01:00,25.4,95,31.3,0,1,45
2020-10-04T02:00,24.9,97,30.4,0,1,30
2020-10-04T03:00,24.5,98,30.1,0,1,32
2020-10-04T04:00,24.3,98,29.5,0,1,32
2020-10-04T05:00,24.4,97,29.1,0,1,45
2020-10-04T06:00,24.6,96,29.8,0,1,41
2020-10-04T07:00,26.1,90,31.8,0,1,32
2020-10-04T08:00,27.7,85,33,0,1,46
2020-10-04T09:00,28.5,82,34.4,0.1,51,57
2020-10-04T10:00,29.2,80,35.3,0.3,51,100
2020-10-04T11:00,30.1,73,35.9,0.4,51,100
2020-10-04T12:00,30,74,35.1,0.4,51,100
2020-10-04T13:00,29.6,76,35.5,1.6,61,100
2020-10-04T14:00,29.5,75,35.5,0.3,51,80
2020-10-04T15:00,28,80,33.6,1.2,55,89
2020-10-04T16:00,27,83,31.8,1.4,61,100
2020-10-04T17:00,26.6,87,32,0.5,53,100
2020-10-04T18:00,26.1,90,32,0.2,51,50
2020-10-04T19:00,26.4,90,32.4,0.1,51,79
2020-10-04T20:00,26.3,91,32,1,55,100
2020-10-04T21:00,25.7,93,31.5,0.9,53,98
2020-10-04T22:00,25.5,93,31.2,0.6,53,95
2020-10-04T23:00,25.3,94,31.1,0.8,53,94
2020-10-05T00:00,25.1,95,30.8,0.8,53,96
2020-10-05T01:00,24.9,96,30.5,0.6,53,93
2020-10-05T02:00,24.8,96,30.4,0.3,51,100
2020-10-05T03:00,24.7,97,30.4,0.3,51,100
2020-10-05T04:00,24.7,96,30.2,0.5,53,97
2020-10-05T05:00,23.9,98,28.4,2.6,63,100
2020-10-05T06:00,23.6,98,28.3,2.5,63,100
2020-10-05T07:00,25,94,30.4,2.5,63,74
2020-10-05T08:00,26.1,89,31.5,0,3,91
2020-10-05T09:00,26.6,88,32.2,0,3,92
2020-10-05T10:00,28.3,79,32.9,0,2,58
2020-10-05T11:00,29.1,74,33.3,0,2,58
2020-10-05T12:00,29.3,73,33.3,0,2,57
2020-10-05T13:00,28.3,78,32.4,0.5,53,60
2020-10-05T14:00,27.8,82,32.5,0.6,53,44
2020-10-05T15:00,27,85,32,0.9,53,86
2020-10-05T16:00,26.6,85,31.7,1.7,61,98
2020-10-05T17:00,26.5,87,32.1,1.5,61,63
2020-10-05T18:00,25.8,94,32,1.1,55,64
2020-10-05T19:00,25.1,93,30,1.6,61,93
2020-10-05T20:00,24.8,93,29,1.1,55,87
2020-10-05T21:00,24.5,93,28.8,0.9,53,58
2020-10-05T22:00,24.3,95,29.8,0.7,53,77
2020-10-05T23:00,24.4,95,29.3,0.7,53,90
2020-10-06T00:00,24.2,95,28.9,0.4,51,70
2020-10-06T01:00,24,97,29,0.1,51,41
2020-10-06T02:00,23.8,98,28.9,0,1,48
2020-10-06T03:00,23.9,98,28.9,0,2,79
2020-10-06T04:00,23.9,98,28.8,0.1,51,100
2020-10-06T05:00,24,98,29.1,0.1,51,46
2020-10-06T06:00,23.7,99,28.9,0.1,51,90
2020-10-06T07:00,24.7,91,29.5,0.8,53,52
2020-10-06T08:00,25.8,88,30.9,0,2,66
2020-10-06T09:00,27.2,83,32.1,0.1,51,84
2020-10-06T10:00,28.1,83,33.1,0.2,51,77
2020-10-06T11:00,28.7,82,34.1,0.3,51,89
2020-10-06T12:00,29.3,80,34.6,0.4,51,78
2020-10-06T13:00,29.7,78,35.5,0.3,51,57
2020-10-06T14:00,28.6,79,33.3,1,55,67
2020-10-06T15:00,27.7,83,32.8,1.9,61,63
2020-10-06T16:00,27.2,87,32.9,2.4,61,47
2020-10-06T17:00,26.1,90,30.9,4.2,63,100
2020-10-06T18:00,25.1,94,29.8,1.8,61,78
2020-10-06T19:00,26,92,31.7,2,61,68
2020-10-06T20:00,25.7,93,30.9,1.4,61,76
2020-10-06T21:00,25.4,94,30.5,1.2,55,74
2020-10-06T22:00,25.4,94,31.1,1.8,61,44
2020-10-06T23:00,25.3,95,30.5,2.1,61,89
2020-10-07T00:00,25.1,96,30.3,1.3,61,91
2020-10-07T01:00,24.9,96,29.7,0.9,53,88
2020-10-07T02:00,24.7,96,29.9,0.6,53,90
2020-10-07T03:00,24.7,97,29.8,0.6,53,100
2020-10-07T04:00,24.5,98,29.7,0.3,51,57
2020-10-07T05:00,24,99,29.1,0.1,51,57
2020-10-07T06:00,23.9,98,28.8,0,2,60
2020-10-07T07:00,24.9,96,29.8,0.1,51,100
2020-10-07T08:00,25.2,94,30,0.9,53,100
2020-10-07T09:00,26.1,91,30.8,0.4,51,100
2020-10-07T10:00,27.4,85,32.4,1.1,55,100
2020-10-07T11:00,26.6,85,30.4,10.3,65,100
2020-10-07T12:00,26.7,87,30.7,0.8,53,77
2020-10-07T13:00,27.3,85,31.7,0.4,51,78
2020-10-07T14:00,28,84,33,0.2,51,68
2020-10-07T15:00,28.3,81,33.4,0.3,51,100
2020-10-07T16:00,27.5,84,32.6,1.1,55,73
2020-10-07T17:00,26.7,89,32.1,0.7,53,74
2020-10-07T18:00,26.3,93,32.3,0.9,53,92
2020-10-07T19:00,25.9,91,31.6,0.8,53,100
2020-10-07T20:00,25.8,91,31.3,0.7,53,100
2020-10-07T21:00,25.5,93,30.8,0.5,53,91
2020-10-07T22:00,25.2,94,30.2,0.1,51,64
2020-10-07T23:00,24.9,95,29.8,0,2,75
2020-10-08T00:00,24.7,96,29.7,0,2,64
2020-10-08T01:00,24.6,96,29.7,0,2,54
2020-10-08T02:00,24.5,98,29.7,0,1,48
2020-10-08T03:00,24.4,99,29.8,0,1,34
2020-10-08T04:00,24.1,99,29.4,0,1,35
2020-10-08T05:00,23.8,100,29.2,0,1,43
2020-10-08T06:00,24.2,99,29.6,0,1,35
2020-10-08T07:00,25.3,94,30.1,0,2,71
2020-10-08T08:00,26.4,87,31,0,2,65
2020-10-08T09:00,27.9,79,32.4,0.2,51,66
2020-10-08T10:00,28.8,79,34.1,0.2,51,100
2020-10-08T11:00,29.2,81,35.4,0.1,51,82
2020-10-08T12:00,29.9,74,35.8,0.2,51,100
2020-10-08T13:00,28.6,77,32.9,3.3,63,76
2020-10-08T14:00,28.6,81,33.5,1.4,61,100
2020-10-08T15:00,27.1,84,31.9,1.4,61,66
2020-10-08T16:00,27.7,80,32.5,0.2,51,92
2020-10-08T17:00,26.9,86,32.1,0.2,51,84
2020-10-08T18:00,26.2,92,31.7,0.3,51,52
2020-10-08T19:00,26.7,91,32.6,0.2,51,92
2020-10-08T20:00,26.6,92,32.4,0.6,53,97
2020-10-08T21:00,26.5,93,32.2,0.7,53,82
2020-10-08T22:00,26.2,95,32,0.5,53,68
2020-10-08T23:00,26,95,31.8,0.3,51,62
2020-10-09T00:00,25.7,96,31.4,0.1,51,89
2020-10-09T01:00,25.7,95,31.4,0,3,99
2020-10-09T02:00,25.6,95,31.3,0,3,97
2020-10-09T03:00,25,96,30.5,0.2,51,81
2020-10-09T04:00,25.2,95,30.3,0.4,51,72
2020-10-09T05:00,24.9,96,30.2,0,2,61
2020-10-09T06:00,25,95,30.4,0,2,54
2020-10-09T07:00,26,90,31.9,0,3,100
2020-10-09T08:00,27,86,32.6,0.2,51,100
2020-10-09T09:00,27.1,84,32.1,1.2,55,100
2020-10-09T10:00,26.5,88,31.7,1.7,61,73
2020-10-09T11:00,27,85,31.6,0.6,53,61
2020-10-09T12:00,28.5,78,33.4,0.5,53,73
2020-10-09T13:00,28.8,80,34.6,0.5,53,76
2020-10-09T14:00,27.3,88,32.7,1.6,61,100
2020-10-09T15:00,27,90,32.5,0.8,53,100
2020-10-09T16:00,26.5,89,31.5,1.2,55,93
2020-10-09T17:00,26.1,91,31.3,0.5,53,75
2020-10-09T18:00,25.8,94,31.4,0.4,51,74
2020-10-09T19:00,25.5,93,30.7,0.3,51,90
2020-10-09T20:00,25.6,94,31.1,1.9,61,88
2020-10-09T21:00,25.4,95,31,0.9,53,54
2020-10-09T22:00,25.3,96,31.1,1.2,55,80
2020-10-09T23:00,25.1,97,31,1.2,55,89
2020-10-10T00:00,25,97,30.8,1.5,61,89
2020-10-10T01:00,24.8,97,30.5,1.5,61,85
2020-10-10T02:00,24.7,97,30.2,2,61,73
2020-10-10T03:00,24.7,96,30.4,1.2,55,74
2020-10-10T04:00,24.6,97,30.4,1.6,61,59
2020-10-10T05:00,24.5,97,30.2,1.2,55,81
2020-10-10T06:00,24.3,98,30.1,2.7,63,100
2020-10-10T07:00,24.4,95,29.6,1.3,61,86
2020-10-10T08:00,25.2,89,30.3,1.2,55,100
2020-10-10T09:00,25.5,88,30.5,0.7,53,100
2020-10-10T10:00,25.9,87,30.9,1.1,55,100
2020-10-10T11:00,26.3,87,31.4,0.7,53,100
2020-10-10T12:00,26.1,86,31.3,0.7,53,100
2020-10-10T13:00,26.8,85,32.4,0.4,51,91
2020-10-10T14:00,27.6,81,32.7,0.1,51,100
2020-10-10T15:00,26.8,85,30.8,0.5,53,100
2020-10-10T16:00,25.7,91,30.3,1.4,61,90
2020-10-10T17:00,25.6,92,31,1.5,61,99
2020-10-10T18:00,25.3,94,31,0.8,53,89
2020-10-10T19:00,25.2,95,30.8,1,55,92
2020-10-10T20:00,25,96,30.6,1.9,61,90
2020-10-10T21:00,25,96,30.2,1.7,61,87
2020-10-10T22:00,25,96,30.4,1.3,61,62
2020-10-10T23:00,24.8,96,30.3,1.4,61,62
2020-10-11T00:00,24.5,97,30.1,0.6,53,46
2020-10-11T01:00,24.3,98,29.6,0.3,51,34
2020-10-11T02:00,24.2,98,29.4,0.3,51,35
2020-10-11T03:00,24.2,98,29.4,0.4,51,67
2020-10-11T04:00,24.2,97,29.1,0.7,53,100
2020-10-11T05:00,24.1,98,29.2,0.4,51,100
2020-10-11T06:00,24.1,97,29.3,0.5,53,100
2020-10-11T07:00,24.6,95,29.9,0.4,51,34
2020-10-11T08:00,26.5,86,30.9,0.2,51,100
2020-10-11T09:00,27.2,87,32.4,0.2,51,68
2020-10-11T10:00,27.8,85,32.9,0.4,51,100
2020-10-11T11:00,27.6,81,31.2,2,61,83
2020-10-11T12:00,27.7,87,33.4,0.7,53,74
2020-10-11T13:00,26.6,86,30.3,1.4,61,93
2020-10-11T14:00,26.5,86,30.4,0.5,53,86
2020-10-11T15:00,27,85,31,0.4,51,48
2020-10-11T16:00,26.5,88,31.2,0.3,51,51
2020-10-11T17:00,26.2,91,31.3,0.4,51,87
2020-10-11T18:00,25.6,93,30.8,0.5,53,83
2020-10-11T19:00,25.5,92,30.2,0.4,51,72
2020-10-11T20:00,25.4,94,30.3,0.5,53,67
2020-10-11T21:00,25.1,95,30.2,0.4,51,68
2020-10-11T22:00,24.9,93,29.6,0.8,53,93
2020-10-11T23:00,24.7,93,29,1,55,100
